Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value,Cluster 10 Mean Counts,Cluster 10 Log2 fold change,Cluster 10 Adjusted p value
ENSG00000155313,USP25,0.036809815950920255,-0.9334754618726127,0.6028441450201723,0.11882893226176808,1.0979858598658412,0.18039180487762232,0.08398133748055991,0.3700101546877179,0.924304052213938,0.008226691042047532,-2.362206252869153,0.0978728760916556,0.0844629822732013,0.39776463825936403,0.9554650122744829,0.059800664451827246,0.25532668170095363,1,0,-0.29991749195875395,1,0.21428571428571427,1.931765817815427,1,0.11688311688311687,1.5407339197967524,1,0,3.049310293454191,1
ENSG00000154639,CXADR,0.006134969325153375,2.9596093342108745,0.6028441450201723,0,0.6423063760896515,1,0,1.1931323926036397,1,0,1.4706837612955894,1,0,1.6905463874872089,1,0,3.4777191030374004,1,0,4.5580635031688175,1,0,4.713125531340087,1,0,5.373623933961495,1,0,7.907291288581764,1
ENSG00000154640,BTG3,0.16564417177914112,1.7225701369100266,0.025820418904112484,0.03099885189437428,-1.305226204016214,0.2385923750457328,0.07698289269051325,0.16338504920958652,1,0.04113345521023765,-0.7257134515079149,0.8957785667704515,0.037539103232533906,-0.7948804396830318,0.89084595453748,0.029900332225913623,-0.4049239463244403,1,0,-0.34882709243970034,1,0.21428571428571427,1.8802355171753449,1,0.23376623376623373,2.1006054395550784,1,0,3.000400692973245,1
ENSG00000280594,BTG3-AS1,0,-0.8477455878467293,0.9935994030997476,0,-1.1650485459679532,0.6471066317920029,0,-0.6142225294539649,0.924304052213938,0.04113345521023765,4.0556462620167455,0.012913076458986542,0.009384775808133477,1.1055838867660537,0.9778840585206081,0,1.6703641809797967,1,0,2.7507085811112146,1,0,2.9057706092824827,1,0,3.5662690119038905,1,0,6.09993636652416,1
ENSG00000154642,C21orf91,0.01226993865030675,-2.2627830871255727,0.08205422954968863,0.025832376578645233,-1.500651577752392,0.18015702462135047,0.027993779160186638,-1.2398270146724673,0.39524433235849793,0.03290676416819013,-0.9622756459805171,0.775232851252842,0.3378519290928052,3.4405681344788626,0.0000001252203056687357,0.14950166112956811,1.3347611491953586,1,0,-0.29991749195875395,1,0.07142857142857142,0.8802355171753447,1,0,0.5156429388339223,1,0,3.049310293454191,1
ENSG00000244676,AL109761.1,0,0.9596093342108745,1,0,0.6423063760896515,1,0,1.1931323926036397,1,0,1.4706837612955894,1,0.009384775808133477,3.690546387487209,0.5911324489512519,0,3.4777191030374004,1,0,4.5580635031688175,1,0,4.713125531340087,1,0,5.373623933961495,1,0,7.907291288581764,1
ENSG00000154645,CHODL,0,0.9596093342108745,1,0,0.6423063760896515,1,0,1.1931323926036397,1,0,1.4706837612955894,1,0.009384775808133477,3.690546387487209,0.5911324489512519,0,3.4777191030374004,1,0,4.5580635031688175,1,0,4.713125531340087,1,0,5.373623933961495,1,0,7.907291288581764,1
ENSG00000237484,LINC01684,0.006134969325153375,-0.3623187606764873,1,0.01549942594718714,0.6423063760896515,1,0,-1.2662992260336585,0.8031130128846806,0,-0.9887478573417088,0.8957785667704515,0,-0.7688852311500876,1,0,1.018287484400104,1,0.38297872340425526,6.04349033033906,0.0002808782061484927,0,2.253693912702789,1,0,2.914192315324197,1,0,5.447859669944466,1
ENSG00000222042,AP001341.1,0.006134969325153375,2.9596093342108745,0.6028441450201723,0,0.6423063760896515,1,0,1.1931323926036397,1,0,1.4706837612955894,1,0,1.6905463874872089,1,0,3.4777191030374004,1,0,4.5580635031688175,1,0,4.713125531340087,1,0,5.373623933961495,1,0,7.907291288581764,1
ENSG00000185433,LINC00158,0.01226993865030675,2.5445718349320305,0.5559136849956001,0,-0.35769362391034853,1,0,0.1931323926036388,1,0,0.47068376129558853,1,0,0.6905463874872098,1,0.029900332225913623,3.892756602316245,1,0,3.5580635031688184,1,0,3.7131255313400864,1,0,4.373623933961494,1,0,6.907291288581764,1
ENSG00000234883,MIR155HG,0.006134969325153375,-2.2498440314180748,0.12100600846566076,0.09816303099885189,1.7163069575334275,0.028496891003217374,0.0069984447900466595,-2.0163209730253113,0.24012133008770686,0,-2.7772437521479967,0.11858101909958792,0.1220020855057352,1.8540451197700887,0.08067650771665191,0.059800664451827246,0.8927566023162457,1,0.06382978723404253,1.3486101375398687,1,0,0.46519801789650117,1,0,1.125696420517909,1,0,3.6593637751381785,1
ENSG00000154719,MRPL39,0.049079754601227,-0.5428910063183077,0.8823221327267454,0.09299655568312284,0.5326818849151529,0.6471066317920029,0.04199066874027996,-0.7274331399019558,0.7276310366370042,0.04113345521023765,-0.6992412401467236,0.8957785667704515,0.15015641293013562,1.3517444740354514,0.2675045188748564,0.08970099667774087,0.6703641809797976,1,0,-0.32457954619302276,1,0.14285714285714285,1.4651980178965012,1,0,0.49098088459965306,1,0,3.024648239219922,1
ENSG00000154721,JAM2,0,0.3746468334897193,1,0.0051664753157290464,1.6423063760896515,0.6802903262122448,0,0.6081698918824827,1,0.008226691042047532,2.4706837612955894,0.775232851252842,0,1.1055838867660537,1,0,2.892756602316245,1,0,3.9731010024476614,1,0,4.128163030618929,1,0,4.788661433240337,1,0,7.322328787860608,1
ENSG00000154723,ATP5PF,1.0858895705521474,0.7987181446336244,0.2107568443739348,0.5631458094144661,-0.44052005503996977,0.6471066317920029,0.6088646967340594,-0.27817332632194997,0.924304052213938,0.66636197440585,-0.12013146567100558,1,0.7789363920750786,0.14034930492673026,1,0.5980066445182725,-0.2463074354213064,1,0.3191489361702127,-1.0117921051621295,1,0.5714285714285714,-0.26415439215982983,1,0.46753246753246747,-0.46179490651398625,1,0,-0.2601268572499741,1
ENSG00000154727,GABPA,0.036809815950920255,-0.6253531665102807,0.8201794853086997,0.09299655568312284,0.9833432939247184,0.2458349776110074,0.013996889580093319,-1.7454670627322182,0.24012133008770686,0.05758683729433272,0.1131317566775043,1,0.0844629822732013,0.7270722635123237,0.7902807043716853,0.059800664451827246,0.5391196477015447,1,0.06382978723404253,1.0034746514911812,1,0,0.1281630306189303,1,0.23376623376623373,2.435024478625637,1,0,3.3223287878606076,1
ENSG00000142192,APP,0.14723926380368102,-0.05474595876619448,1,0.24799081515499424,0.9902296795099577,0.12862773516934942,0.07698289269051325,-1.0547951208399469,0.39524433235849793,0.1809872029250457,0.30774519016938306,1,0.0844629822732013,-0.8455065127529999,0.7902807043716853,0.14950166112956811,0.1557910081500391,1,0.25531914893617014,0.9611283607815864,1,0.07142857142857142,-0.24107077904678897,1,0,-0.5921603507005928,1,0,1.9415070039196765,1
ENSG00000166265,CYYR1,0,0.9596093342108745,1,0.0051664753157290464,2.6423063760896515,0.5542077976780075,0,1.1931323926036397,1,0,1.4706837612955894,1,0,1.6905463874872089,1,0,3.4777191030374004,1,0,4.5580635031688175,1,0,4.713125531340087,1,0,5.373623933961495,1,0,7.907291288581764,1
ENSG00000232855,AF165147.1,0,-1.0403906657891246,0.8201794853086997,0,-1.3576936239103485,0.5542077976780075,0,-0.8068676073963612,0.924304052213938,0,-0.5293162387044115,1,0,-0.30945361251279024,1,0,1.4777191030374013,1,0,2.5580635031688184,1,0.5,8.713125531340088,0.000000027458471693810932,0,3.373623933961494,1,0,5.907291288581764,1
ENSG00000156239,N6AMT1,0.04294478527607363,0.20472183204740624,1,0.03616532721010333,-0.11258112607381765,1,0.0069984447900466595,-1.8512617267548146,0.2514001880624097,0.03290676416819013,-0.11427873942556754,1,0.018769551616266953,-0.7244911117916342,0.9554650122744829,0.2691029900332226,3.1557910081500387,0.00771506389223093,0.06382978723404253,1.5136693838103654,1,0.07142857142857142,1.668731411981633,1,0,1.286161092711155,1,1.5,4.86289716922331,0.5460963910565764
ENSG00000198862,LTN1,0.04294478527607363,-1.1901377852938069,0.45514052586993425,0.23765786452353616,2.1968952277672886,0.00019463918921444997,0.04199066874027996,-1.1694376867810692,0.39524433235849793,0.03290676416819013,-1.4168415094459985,0.36706657798599074,0.06569343065693434,-0.459200732017472,1,0.029900332225913623,-0.7890674376575002,1,0.12765957446808507,0.8950984904463892,1,0.14285714285714285,1.0501605186176577,1,0.23376623376623373,1.710658921239065,1,0,2.621889069719515,1
ENSG00000156253,RWDD2B,0.10429447852760738,4.129534335653188,0.00001738432580655545,0,-2.7500110466891092,0.12862773516934942,0.013996889580093319,-0.46983262011879035,0.924304052213938,0.008226691042047532,-0.8512443335917741,0.8957785667704515,0,-1.701771035291551,0.7902807043716853,0,0.08540168025864059,1,0,1.1657460803900577,1,0,1.3208081085613266,1,0,1.9813065111827344,1,0,4.514973865803004,1
ENSG00000273254,AF129075.2,0,-0.6253531665102807,0.9935994030997476,0.010332950631458093,1.2272688768108075,0.6471066317920029,0,-0.3918301081175173,0.924304052213938,0,-0.11427873942556754,1,0.02815432742440043,3.1055838867660537,0.2675045188748564,0,1.8927566023162452,1,0,2.9731010024476623,1,0,3.1281630306189303,1,0,3.788661433240338,1,0,6.322328787860608,1
ENSG00000156256,USP16,0.31288343558282217,0.4603767075156031,0.7092280447820476,0.21182548794489092,-0.25999695002321555,1,0.26594090202177306,0.1566065165785251,0.924304052213938,0.19744058500914075,-0.3284035447784155,1,0.14077163712200216,-0.8251534507968323,0.7902807043716853,0.3588039867109635,0.6390000100704623,1,0.3191489361702127,0.550568966621894,1,0.21428571428571427,0.10579521759047572,1,0.9350649350649349,1.9736933270728587,0.8442019818741663,0,1.277934668502154,1
ENSG00000156261,CCT8,0.42944785276073627,0.006068645303535458,1,0.2996555683122847,-0.6399575012241956,0.47992656667133726,0.5038880248833595,0.2901998105638036,0.8009032909683937,0.41956124314442406,-0.02854886539968371,1,0.5630865484880087,0.4664656159979921,0.7902807043716853,0.47840531561461797,0.2032381705524995,1,0.4468085106382978,0.15718406688663422,1,0.14285714285714285,-1.1239767341115694,1,0.9350649350649349,1.1469441542219483,1,0,0.47683873691623213,1
ENSG00000156265,MAP3K7CL,0.055214723926380375,0.8892200063194773,0.6381653168781851,0.03616532721010333,0.11874442003263841,1,0.04898911353032662,0.6695704365466257,0.7892197262758366,0.024680073126142593,-0.2842037408678797,1,0,-2.216344208121309,0.4038462020268936,0.08970099667774087,1.7228316008739335,1,0,0.6511729075602997,1,0,0.8062349357315677,1,0,1.4667333383529755,1,0,4.000400692973245,1
ENSG00000156273,BACH1,0.006134969325153375,-2.8732806799538664,0.028700116873111532,0.16532721010332949,1.9862607773070122,0.0024802925681641098,0.10497667185069989,0.7668676379015409,0.4468743581700166,0.024680073126142593,-1.310675952229071,0.5856097961275994,0.037539103232533906,-0.7424130197888963,0.9486795054118244,0.059800664451827246,0.25532668170095363,1,0,-0.29991749195875395,1,0,-0.14485546378748593,1,0,0.5156429388339223,1,0,3.049310293454191,1
ENSG00000273017,AP000240.1,0.006134969325153375,1.9596093342108745,0.8201794853086997,0.0051664753157290464,1.6423063760896515,0.6988673476451525,0,0.6081698918824827,1,0,0.8857212605744325,1,0,1.1055838867660537,1,0,2.892756602316245,1,0,3.9731010024476614,1,0,4.128163030618929,1,0,4.788661433240337,1,0,7.322328787860608,1
ENSG00000156299,TIAM1,0.0245398773006135,-1.2730514225793996,0.5559136849956001,0.010332950631458093,-2.387440967304401,0.0501819749184866,0.0069984447900466595,-2.4507237971710856,0.13221520449151947,0.24680073126142593,3.0325626489037036,0.00003884966925949057,0.07507820646506781,0.43420663422742445,0.9554650122744829,0,-1.1947062389340943,1,0.19148936170212763,1.9731010024476627,1,0.14285714285714285,1.6833781879460346,1,0,0.7011985919899986,1,0,3.2348659466102676,1
ENSG00000237594,AP000251.1,0,0.9596093342108745,1,0,0.6423063760896515,1,0,1.1931323926036397,1,0,1.4706837612955894,1,0.009384775808133477,3.690546387487209,0.5911324489512519,0,3.4777191030374004,1,0,4.5580635031688175,1,0,4.713125531340087,1,0,5.373623933961495,1,0,7.907291288581764,1
ENSG00000234509,AP000253.1,0.006134969325153375,2.9596093342108745,0.6028441450201723,0,0.6423063760896515,1,0,1.1931323926036397,1,0,1.4706837612955894,1,0,1.6905463874872089,1,0,3.4777191030374004,1,0,4.5580635031688175,1,0,4.713125531340087,1,0,5.373623933961495,1,0,7.907291288581764,1
ENSG00000142168,SOD1,1.0920245398773007,-0.050430337765690586,1,0.8008036739380022,-0.6114502161561322,0.47269009993043387,1.1967340590979787,0.11160250710704073,0.924304052213938,1.7440585009140765,0.7812270927033267,0.27333077918359305,0.8352450469238795,-0.47937861395510273,0.9554650122744829,1.0465116279069768,-0.10724339768375477,1,2.042553191489361,0.8425694393054369,1,1.2857142857142858,0.17805483586325846,1,0.9350649350649349,-0.25573268611811534,1,0,-0.9048860169326837,1
ENSG00000273271,AP000254.2,0,0.3746468334897193,1,0.010332950631458093,3.2272688768108075,0.2385923750457328,0,0.6081698918824827,1,0,0.8857212605744325,1,0,1.1055838867660537,1,0,2.892756602316245,1,0,3.9731010024476614,1,0,4.128163030618929,1,0,4.788661433240337,1,0,7.322328787860608,1
ENSG00000156304,SCAF4,0.20858895705521477,-0.2509576517287828,1,0.17049368541905854,-0.6189589368910875,0.5542077976780075,0.6438569206842927,2.031851485570578,0.00006655048990478584,0.1069469835466179,-1.23766115493085,0.2929866370681865,0.11261730969760173,-1.1325758504287111,0.5911324489512519,0.2691029900332226,0.25275273803712706,1,0.06382978723404253,-1.049266810580792,1,0,-1.901584312775122,1,0.11688311688311687,-0.2337063797881167,1,0,1.2925814444665555,1
ENSG00000142149,HUNK,0.006134969325153375,2.9596093342108745,0.6028441450201723,0,0.6423063760896515,1,0,1.1931323926036397,1,0,1.4706837612955894,1,0,1.6905463874872089,1,0,3.4777191030374004,1,0,4.5580635031688175,1,0,4.713125531340087,1,0,5.373623933961495,1,0,7.907291288581764,1
ENSG00000159055,MIS18A,0.11656441717791413,2.696574928377082,0.0009311556670649161,0.020665901262916186,-0.7906530311864559,0.6471066317920029,0.0069984447900466595,-1.71375820300488,0.39524433235849793,0.008226691042047532,-1.4362068343129302,0.6265507034417954,0.037539103232533906,0.25758698021110327,1,0,-0.4764772073494745,1,0.06382978723404253,1.6511729075603,1,0,0.7589292209532115,1,0,1.4194276235746193,1,0,3.9530949781948888,1
ENSG00000142207,URB1,0.01226993865030675,-0.6253531665102816,0.8823221327267454,0.020665901262916186,-0.0357655290229868,1,0.0699844479004666,2.3306359163535735,0.049925145958031776,0,-1.851244333591774,0.5345869046153496,0.02815432742440043,0.6030835462368707,1,0,0.15579100815003866,1,0,1.2361354082814557,1,0,1.3911974364527238,1,0,2.0516958390741324,1,0,4.585363193694402,1
ENSG00000256073,URB1-AS1,0,-1.6253531665102807,0.6028441450201723,0.010332950631458093,-0.09465921807655509,1,0.0069984447900466595,-0.2662992260336585,0.9638595960128241,0.049360146252285186,2.693076182632036,0.04579700349146002,0,-0.8944161132339463,0.9252693303246821,0.059800664451827246,2.740753508871195,0.9954838598608943,0,1.9731010024476623,1,0,2.1281630306189303,1,0,2.788661433240338,1,0,5.322328787860608,1
ENSG00000166979,EVA1C,0.01226993865030675,-0.5428910063183086,0.9935994030997476,0.0051664753157290464,-1.5276186253526616,0.4535678491347034,0.0069984447900466595,-0.9767926088386734,0.8009032909683937,0.008226691042047532,-0.6992412401467236,1,0.02815432742440043,0.6905463874872098,0.9554650122744829,0,0.22979158959381607,1,0,1.3101359897252332,1,0.7142857142857143,6.0026321485350715,0.000006223769403555425,0,2.125696420517909,1,0,4.6593637751381785,1
ENSG00000159079,CFAP298,0.14110429447852763,-0.5534602480284949,0.8201794853086997,0.1446613088404133,-0.5441067481412305,0.6019727553284695,0.3779160186625196,1.2465716515650995,0.05546969465754411,0.1563071297989031,-0.3469394962158425,1,0.1689259645464026,-0.2112732185738868,1,0.23920265780730898,0.3997165910361282,1,0.06382978723404253,-0.7548194521155365,1,0.5,1.455737688647435,1,0.11688311688311687,0.0607409786771389,1,0,1.5853631936944013,1
ENSG00000159082,SYNJ1,0.018404907975460127,-0.04039066578912465,1,0.01549942594718714,-0.35769362391034853,1,0.04898911353032662,1.6081698918824827,0.24012133008770686,0,-1.7772437521479967,0.5345869046153496,0,-1.5573811259563755,0.7902807043716853,0.08970099667774087,2.4777191030374017,0.7472048986902851,0,1.3101359897252332,1,0.07142857142857142,2.5432005298977742,1,0.11688311688311687,3.203698932519182,1,0,4.6593637751381785,1
ENSG00000238197,PAXBP1-AS1,0.006134969325153375,0.15225441215327074,1,0,-1.3576936239103485,0.5542077976780075,0,-0.8068676073963612,0.924304052213938,0,-0.5293162387044115,1,0,-0.30945361251279024,1,0,1.4777191030374013,1,0,2.5580635031688184,1,0,2.7131255313400864,1,0.7012987012987012,8.180978856019099,0.0000006053378088949102,0,5.907291288581764,1
ENSG00000159086,PAXBP1,0.0245398773006135,-0.5258174929593666,0.9935994030997476,0.03616532721010333,-0.0015498136850737865,1,0.06298600311041994,0.9914985314339884,0.4468743581700166,0.04113345521023765,0.3007587598532764,1,0.05630865484880086,0.7974615914037213,0.8892391579216757,0,-0.5222808969625987,1,0,0.5580635031688184,1,0,0.7131255313400864,1,0,1.3736239339614942,1,0,3.9072912885817637,1
ENSG00000205930,C21orf62-AS1,0.006134969325153375,-0.9472812613976433,0.8201794853086997,0.0051664753157290464,-1.2645842195188672,0.5780313242905871,0.02099533437013998,0.49269267446254705,0.9914398873028286,0.07404021937842778,2.985256934125347,0.009382525955876964,0,-1.3094536125127902,0.7902807043716853,0,0.4777191030374013,1,0,1.5580635031688184,1,0,1.7131255313400864,1,0.11688311688311687,3.4667333383529755,1,0,4.907291288581764,1
ENSG00000184221,OLIG1,0,0.3746468334897193,1,0.010332950631458093,3.2272688768108075,0.2385923750457328,0,0.6081698918824827,1,0,0.8857212605744325,1,0,1.1055838867660537,1,0,2.892756602316245,1,0,3.9731010024476614,1,0,4.128163030618929,1,0,4.788661433240337,1,0,7.322328787860608,1
ENSG00000159110,IFNAR2,0.3803680981595093,1.5445718349320314,0.006330832015196566,0.17049368541905854,-0.09040974507519772,1,0.10497667185069989,-0.8402906089338114,0.4468743581700166,0.17276051188299815,-0.03566890472920159,1,0.06569343065693434,-1.4283946852362974,0.4038462020268936,0.08970099667774087,-0.6821522337409878,1,0.12765957446808507,-0.02689899755233771,1,0,-1.4766990275399308,1,0.23376623376623373,0.7886614332403381,1,0,1.7174667297017463,1
ENSG00000223799,IL10RB-DT,0.006134969325153375,-0.2103156672314377,1,0.03099885189437428,2.449661298147255,0.09397931838882848,0,-1.1287957022837238,0.7892197262758366,0,-0.8512443335917741,0.8957785667704515,0,-0.6313817074001529,1,0,1.1557910081500387,1,0,2.2361354082814557,1,0,2.3911974364527238,1,0.23376623376623373,4.95858643468265,0.2611271762034806,0,5.585363193694402,1
ENSG00000243646,IL10RB,0.12269938650306751,-0.7461053259708907,0.6028441450201723,0.30482204362801374,0.9344871275829616,0.13105863298177725,0.12597200622083987,-0.6778811666762827,0.6330459224354232,0.2879341864716636,0.7098714251750147,0.5345869046153496,0.13138686131386867,-0.562434353682661,0.9554650122744829,0.23920265780730898,0.42847558401755226,1,0,-1.7365572457228087,1,0.14285714285714285,0.021963626787005364,1,0,-0.9209968149301329,1,0,1.6126705396901369,1
ENSG00000142166,IFNAR1,0.3067484662576688,0.3282539280052683,0.8323229066598117,0.26865671641791045,0.08482461179060152,1,0.4828926905132195,1.2034743368250982,0.05546969465754411,0.05758683729433272,-2.1803679298833405,0.018043745296640105,0.15015641293013562,-0.806953271983607,0.7902807043716853,0.23920265780730898,0.0037879147049890705,1,0.19148936170212763,-0.12141659633662716,1,0.07142857142857142,-0.9803614261592388,1,0.11688311688311687,-0.319863023537831,1,0,1.2068515704406715,1
ENSG00000159128,IFNGR2,0.13496932515337426,-1.5989777510859833,0.04471014003904098,0.7388059701492536,1.5834126870360823,0.000986653415209433,0.4479004665629862,0.37629641753514975,0.70735045253576,0.0822669104204753,-2.214542862898997,0.015110630733331824,0.14077163712200216,-1.4283946852362974,0.3430839576590544,0.8970099667774086,1.392996424131974,0.45273167196189273,0.06382978723404253,-1.6317610557111986,1,0.14285714285714285,-0.8867873108470408,1,0.5844155844155843,0.7886614332403381,1,0,0.7125344341595157,1
ENSG00000142188,TMEM50B,0.11042944785276075,-0.8036904077687934,0.6028441450201723,0.22732491389207804,0.4476589452361077,0.6019727553284695,0.25194401244167974,0.6081698918824825,0.4468743581700166,0.24680073126142593,0.5545153520990593,0.7318278522527719,0.11261730969760173,-0.6858294914225289,0.89084595453748,0.059800664451827246,-1.1172274862563767,1,0.19148936170212763,0.3881385017265062,1,0.07142857142857142,-0.47669902753993076,1,0,-0.8260484108748702,1,0,1.7076189437453995,1
ENSG00000177692,DNAJC28,0,0.9596093342108745,1,0,0.6423063760896515,1,0.0069984447900466595,3.1931323926036397,0.4468743581700166,0,1.4706837612955894,1,0,1.6905463874872089,1,0,3.4777191030374004,1,0,4.5580635031688175,1,0,4.713125531340087,1,0,5.373623933961495,1,0,7.907291288581764,1
ENSG00000159131,GART,0.17791411042944788,1.2226437400446688,0.12100600846566076,0.11882893226176808,0.4199139547532029,0.6802903262122448,0.02099533437013998,-2.054795120839947,0.09356118557251669,0.05758683729433272,-0.6992412401467241,0.8957785667704515,0.06569343065693434,-0.4793786139551024,1,0.11960132890365449,0.570828507428883,1,0.19148936170212763,1.3101359897252332,1,0.14285714285714285,1.0313014913663414,1,0,0.06984318578439153,1,0,2.6035105404046606,1
ENSG00000159140,SON,1.9509202453987733,0.4425508979915229,0.6028441450201723,1.5757749712973592,0.04482583552206665,1,1.3227060653188185,-0.2621515613439215,0.9398743882930792,1.0776965265082266,-0.58820992775798,0.8467036871512242,1.9051094890510958,0.35734718026482726,0.8194138922918126,1.106312292358804,-0.495940504783818,1,0.9574468085106381,-0.6898640102747668,1,1.5714285714285714,-0.0029110418520239545,1,0.818181818181818,-0.8837639087311575,1,4.5,0.6451964432115842,1
ENSG00000159147,DONSON,0.0245398773006135,-0.6253531665102807,0.8867311678998262,0,-3.4451564651606885,0.01565166081670717,0.06298600311041994,0.871204297716277,0.5497378170932258,0.11517367458866544,2.055646262016744,0.018043745296640105,0.02815432742440043,-0.26364992289966604,1,0.08970099667774087,1.523522792650526,1,0,0.47060066191847927,1,0,0.6256626900897473,1,0,1.286161092711155,1,0,3.8198284473314246,1
